platform,comment,timestamp,username,sentimen
YouTube,"Kita udah tahu hasilnya siapa yang akan masuk penjara, tapi si pak Roy ini hidup seperti Larry mencoba menghancurkan dinding yang tebal, sampai sampai pak Mulyono datang sendiri ke polisi",27 menit yang lalu,@feryoktavian9579,Netral
YouTube,"Roy itu aslinya pekok,tor gooblok , kalau yang asli Yo dibawa yg punya",27 menit yang lalu,@kusmaryantoto460,Netral
YouTube,"pada ngeributan apa siiihh? bung Roy apa gak ada kerjaan yg lbh besar manfaatnya bg masyarakat selain urusan ijasah, yg penting itu kerja nyata utk masyarakat, jgn cuma bikin gaduh yg gak jelas",27 menit yang lalu (diedit),@Reno8Reno8-te8ly,Netral
YouTube,"Salahnya ente menviralkan otomatis pak jokowi jd di goreng terus ,sekarang udh kebukti real eh la kok malah kearah playing victim kan kampreet antek"" nya 😂",27 menit yang lalu (diedit),@septantoteguhnugroho1977,Positif
YouTube,Di uji dulu.  Oleh yg independen... Kalau benar baru penjarakan karena buat gaduh.... Yg buat rakyat curiga.. karena awal drs kok berubah jadi insinyur,27 menit yang lalu (diedit),@saifulbahriali6325,Netral
YouTube,Advokat sebut Pak Jokowi sudah bukan sebagai penguasa. Sejak kapan rakyat dikuasai seorang Jokowi? 😂,27 menit yang lalu,@ahamoment,Netral
YouTube,"Kelitan takut tuh terlapor,
Kalo udh urusan hukum gak usah bawa bawa rakyat ya,
Buat manusia cerdas, kalo ijasa atau KTP itu prifasi ya",27 menit yang lalu,@AbdulRozi-xt7fi,Netral
YouTube,"Ga mungkin lulusan UGM
Masa ia lulusan UGM SEGOGLOG itu",27 menit yang lalu,@mahyamabusy,Netral
YouTube,apa urusan ibu2..kalo salah fitnah ya hadapi,27 menit yang lalu,@gandaroni3642,Netral
YouTube,"Ap jg untungx cari th hak orang, ap SDH mrs hebat,.. sok hebat tak pernah jg berbuat ut rakyat..lucu,.",27 menit yang lalu,@bejochannelutomo9624,Netral
YouTube,Grombomlan Tifa pantas untuk di penjarah rakyat sangat bersyukur....,27 menit yang lalu,@hanantopambudi2884,Netral
YouTube,Seorang mantan presiden. Mempidanakan 2 orang ibu2. Gimana menurutmu.? 😅,27 menit yang lalu,@AzfanAhasan,Netral
YouTube,Sehatkanlah orang orang baik yang sedang berjuang untuk keadilan dimanapun berada...,27 menit yang lalu,@Alashati_official,Netral
YouTube,yg kredibel memeriksa keaslian ijasah itu pihak ugm ... krn pihak ugm lah yg mengeluarkan ijasah ...,27 menit yang lalu,@rizumakerart4118,Netral
YouTube,Roy suryo buat gaduh ajj,27 menit yang lalu,@EkaPutra-w9l,Netral
YouTube,"Terus gunanya apa nunjukin ijasah ? Aneh , 
Motivasinya ituu apa ? Jawabnya apa ? Yaa apa susahnya nunjukin ijasah didepan umum ,, nahh iya motivasinya itu apa jawabannya apa ? Kan anehh",27 menit yang lalu,@ronyhh2926,Netral
YouTube,"Mampus kau Roy, kau terlalu jahat, mampuss",27 menit yang lalu,@Yusran386,Netral
YouTube,Muak muak muak,27 menit yang lalu,@AlhuDri-g6x,Netral
YouTube,Pak jokowi gausah urusin sudah pak orang yang mempersalahkan bapak...udah  jadi rakyat biasa ko,27 menit yang lalu,@AlviansyahNy,Netral
YouTube,Katanya negara kita itu negara demokrasi tp kita d pertontonkan seorang yg berani mencari kebenaran dan harus berurusan dengan hukum makanya saya sebagai masyarakat kelas bawah lebih baik diam saja ketika melihat ketidak Adilan d negara ini😢,27 menit yang lalu,@robbyarglen1871,Netral
YouTube,Roy Drengesss..,27 menit yang lalu,@Faiz-v9t,Netral
YouTube,😂😂kek gini aja ceritanya konoha😂,28 menit yang lalu,@Chocollate_latte92,Netral
YouTube,Yg bilang palsu...dongo. Sesuai bayaran,28 menit yang lalu,@msuffianumar4189,Netral
YouTube,Semoga sipenipu ijazah palsu segera hukum mati,28 menit yang lalu,@aidisalas3513,Netral
YouTube,"Lagian kok aneh niih Roy Suryo, org ada fotony wisuda dg teman2 ny gak mungkin ijazah palsu, pikirannya d mana? Lagian ijazah milik pribadi kok mau d tunjuk2 an, giliran d tangkap menunduk",28 menit yang lalu,@ditaningrum7657,Netral
YouTube,Si Roy Suryo nyari panggung terus..sampai persoalan sepele jadi keru demi nampang...konyol ..,28 menit yang lalu,@viverdymema6882,Netral
YouTube,Lucu banget kata katamu Roy Roy mantan presiden pidanakan 2 ibu* . Guwoblok,28 menit yang lalu,@NingSih-w4s,Netral
YouTube,"Dari pertama kasus ini di buka
Ga ada tu yg namanya transparan dan terbuka dari pemilik ijazah, malah kesannya kebanyakan alasan dan mengulur ulur waktu

Apa mungkin ijazahnya di bawa ke bengkel dulu ya, jadi butuh waktu😅",28 menit yang lalu (diedit),@andriastriono6004,Netral
YouTube,"Kalau memang benar izajah palsu ngaku aja, biarin di sidang untuk memastikan keaslian nya, kenapa harus takut dan melapor balik, ini kan semakin kuat keyakinan masyarakat gitu pak",28 menit yang lalu,@AlhuDri-g6x,Netral
YouTube,Penjarakan kelompok Roi suryo,28 menit yang lalu,@yudisizakoto2820,Netral
YouTube,"China udah buat robot, indonesia masi sibuk urusin ijazah 😂",28 menit yang lalu,@muhammadichsan8238,Netral
YouTube,"Ijazah asli atau engga nya itu lihat saja hasil kinerjanya. 
Pemimpin yg benar-benar berpendidikan tinggi segala sesuatu kebijakannya pasti akan di rencanakan secara matang dan tidak terburu "" . Menyelesaikan masalah kemiskinan dan kesenjangan sosian bukan dengan bansos tapi dg pemikiran pemikiran yg akademis dan keputusan kebijakan yg pro rakyat kecil",28 menit yang lalu (diedit),@danir5259,Netral
YouTube,roy suryo itu dari dulu  mulutnya itu loh penyebar hoaks sudah melekat dan abadi. heran ga berubah berubah itu orang selalu menyebar fitnah. y lebih heran jejak digital dia dr dulu y tukang fitnah masih di percaya dan di yakini orang indonesia 😂,28 menit yang lalu,@michuwils,Netral
YouTube,Nusakambangan menunggumu bung roy dkk 😅,28 menit yang lalu,@DadangIskandar-n8l,Netral
YouTube,Yang Mempermasalahkan Cuman Gerombolan Kadrun sedangkan Rakyat tidak mempermasalahkan Ijazah Pak Jokowi Asli ataupun Palsu !!!???,28 menit yang lalu (diedit),@ksatriabijaksana_939,Netral
YouTube,"Omong Kosong...
Seandainya pun dari Awal di Tunjukkan Bukti Ijazah Asli Pak Jokowi..Kalean Tetap Akan Bilang itu Palsu.. Karena isi Otak Kalean Hanyalah Sakit Hati Dendam dan Kebencian..
Tujuan Utama Kalian Adalah Membatalkan Semua Putusan Aturan Kebijakan Kepres yang diBuat Mantan Presiden Bapak Jokowi yang Kalian Anggap Telah Menghalangi atau Menggagalkan Tujuan Utama Kepentingan Kelompok Kalean..",28 menit yang lalu,@mingargosanto7545,Netral
YouTube,Roi Makan tak enak tidur tak nuenyak😀😀😀😀,28 menit yang lalu,@NanangWidiarto-d1d,Netral
YouTube,Roy soryo no 1 langsung di kecrek di brogol di penjarajan biar kapok,28 menit yang lalu,@AbilMustofa-u8p1x,Netral
YouTube,Roy Surya bentar lagi Roy Gelap,28 menit yang lalu,@florenciomariovieira8162,Netral
YouTube,"Masyarakat memaksa masyarakat itu tidak diperbolehkan. Harus hukum yang memaksa masyarakat. Masyarakat yang memaksa itu namanya main hakim sendiri. 

Harusnya kasus ini segera dibawa pengadilan dan diberi putusan hukum sehingga tidak menjadi politis dan membawa kegaduhan.

Masyarakat kita itu sedang sakit, tidak percaya hukum sehingga inginnya diselesaikan diluarhukum, bahkan yang terbaru kasus Gibran sebagai wapres yang nyata-nyata sah secara hukum pun ingin digugat bahkan menganggap keputusan MK itu dianggap salah...lhah???

Jujur hukum pun memang belum 100 persen membawa keadilan tetapi tetap harus ditaati. Karena tanpa taat, negara ini sudah akan gagal. Semua masyarakat merasa menjadi korban, semua masyarakat merasa menjadi yang berhak, nah kalo begini bisa dibayangkan tanpa hukum, bisa kacau.",28 menit yang lalu,@adisutrisno9653,Positif
YouTube,"PENGACARA JOKOWI KAN SARJANA HUKUM, KASIH LIHAT MEREKA SKRIPSI NYA JOKOWI DAN TANYA PENDAPAT MEREKA TENTANG SKRIPSI ITU.
SAYA JAMIN JAWABANNYA PASTI ""NANTI UJI DI PENGADILAN""
PARA AKADEMISI YANG PRO JOKOWI PUN SAYA YAKIN TIDAK AKAN MEMPERTARUHKAN REPUTASI NYA DEMI MEMBENARKAN SKRIPSI YANG DIBERIKAN UGM ITU LAYAK UNTUK DILULUSKAN.
KAWAL",28 menit yang lalu,@Bot-dr8wd,Netral
YouTube,orang macam Roy perlu di jebloskan ke penjara muka panci..ya tau pa Jokowi orang baik..ga kaya mulut panci,28 menit yang lalu,@hartono8790,Netral
YouTube,penjarakan saja Orang2 ini,28 menit yang lalu,@Imjonchanel,Netral
YouTube,"Sidangnya nanti harus terbuka untuk umum dan live dari tv, biar masyarakat luas bisa memantau kasus ini...",28 menit yang lalu,@rusdisaleh1755,Positif
YouTube,Inilah moment pembuktian ASLI & PALSU IJAZAH jkw itu,29 menit yang lalu,@rumahpanas,Netral
YouTube,"Kalo mau uji boleh,tp roy suryo blunder dengan melaporkan palsu...pdhal belum ada keputusan asli apa palsu,kalo sekedar uji boleh tp tanpa lapor2 dlu lah roy....
Skrng dilapor balik ,kalah mekanik 😂😂",29 menit yang lalu,@42urichanel28,Netral
YouTube,"Heee maling panci, jgn bawa2 masyarakat. Klian itu iblis jgn bw2 masyarakat",29 menit yang lalu,@kembarsoundsystem0121,Netral
YouTube,panci  asli atau palsu  bung tairoy,29 menit yang lalu,@ALung-hw8oy,Netral
YouTube,"Polisi yg rapat di rmh jokowi dalan rangka apa ya,,padahal jokowi ngk presiden lg kan",29 menit yang lalu,@teddy-ff3xu,Netral
YouTube,maka nya jangan berasumsi KL ga tau hal yg sebenar nya,29 menit yang lalu,@aliahwardi5872,Netral
YouTube,"Bau sekali mulutnya,,,hidupnya pasti lama",29 menit yang lalu,@andreashimawan,Netral
YouTube,Biar tau & berhenti jadi provikator bagus tuh gak ada yang salah Pak Jokowi,29 menit yang lalu,@MohMasUdiUdik,Netral
YouTube,"Suryo,,,Apa si tujuan nmu",29 menit yang lalu,@supriyadi2512,Netral
YouTube,Cek lagi di buku wisuda setiap angkatan,29 menit yang lalu,@SantosoSantoso-b1m,Netral
YouTube,Biasalah... Gerombolan org sakit hati sll hasut n licik...,29 menit yang lalu,@jokolodang1145,Netral
YouTube,"ORANG KALO UDAH IRI DENGKI SUSAH KECUALI MASUK BUI NUSAKAMBANGAN SADAR,,,,,,,MKNYA JGN KEPOH SURYOO",29 menit yang lalu,@KristinaMariyana,Netral
YouTube,"Masalah ijazah palsu aja hampir bertahun tahun 
Lemah sangat",29 menit yang lalu,@haviarzain5292,Netral
YouTube,Hukum apakah hanya khusus unt bpk2..ibu2 bebas hukum ?,30 menit yang lalu,@srisuwarti9514,Netral
YouTube,"tunjukkan sj nanti di pengadilan trus diuji fotensik, baru ketahuan asli tdknya",30 menit yang lalu,@mohammadsedijono6170,Netral
YouTube,"SAYA DUKUNG ROEEHHH SURUYUK MASUK JERUJI , UDAH BOSEN LIAT ORANG BEGINI BIKIN ONAR TERUS DI NEGARA INI.",30 menit yang lalu,@raphaeltambun1431,Netral
YouTube,"Next berita “Akte kelahiran palsu, ternyata jokowi warga malaysia”",30 menit yang lalu,@oyensgamingid,Netral
YouTube,Preeet Polda juga saya yakin 100 persen tidak akan jujur,30 menit yang lalu,@dinsafrudin1752,Netral
YouTube,Biar tdk banyak korban masuk penjara. Kapolri harus segera diganti. Itu msh orangnya jokowi.,30 menit yang lalu,@sutiyasutiya7521,Netral
YouTube,"Mampus panci,rismon,Egi,rais dkk
..jaga mulut makanya JD orang jgn asal koar2",30 menit yang lalu,@ahmadiahmadi-m9n,Netral
YouTube,"Terima kasih pak🙏
Sebagai masyarakat kami telah mendapatkan pendidikan dari bapak Jokowi , pembela² p Jokowi,  om Hercules preman  dan  lawyer²nya kami masyarakat sipil bawah mulai sekarang TDK akan skeptis,  kamu tdk akan berfikir tentang kelakuan org² pejabat²  pemerintah. Kalau perlu kami TDK akan menyekolahkan anak² kami agar tdk cerdas dan pintar sbb bisa merepotkan kinerja pemerintah nantinya 
Tapi bo'oooong..... 😝",30 menit yang lalu,@omdecarloofficial4154,Netral
YouTube,Hukum tdk mengenal gender namanya salah atau pelanggaran harus di hukum,30 menit yang lalu,@JerryMamengko-u7v,Netral
YouTube,Roy suryo sok pakar Padahal Banyak Gak ahli,30 menit yang lalu,@Arbv29,Netral
YouTube,"SI PANCI , KALAH MALU Y😂😂😂",30 menit yang lalu,@gunturhartonoiskandar4110,Netral
YouTube,"KALAU TERBUKTI PALSU, HARUS DI PROSES HUKUM
DAN KALAU TERBUKTI ASLI ,MAU ""IBU IBU"" ATAU KAKEK² TETAP PROSES HUKUM....
SETUJU KHAN???👍",30 menit yang lalu,@erik1175,Netral
YouTube,"Ini bukan masalah ijasah palsu saja , tapi masalah jual beli ijazah , untuk mendapatkan suatu pekerjaan/ jabatan untuk itu ini harus di tegakan ,semoga kebenaran selalu menang💪",30 menit yang lalu,@NinaAnzizj,Netral
YouTube,Semoga tidak purra pura lagi pake kursi roda 😂😂😂😂😂😂😂😂,30 menit yang lalu,@aranyatachanel,Netral
YouTube,"Semenjak dipenjara kan roy suryo ini ngidam masukin orang-orang jokowi masuk LP,termasuk jokowinya😂😂.

Gw yang tau sifatnya dari awal(pas keluar di penjara tiap ada hoax dia iyakan semua yang berbau pemerintah waktu itu)😂😂😂",30 menit yang lalu,@yuliopermana7353,Netral
YouTube,ibu yg gila penjarakan saja...bikin ribut terus,30 menit yang lalu,@darmahomestudiophoto2936,Netral
YouTube,Aslinya simpel roi suryo  dkk boikot saja di media.gak kayak sekarang malah di undang sana sini malah tambah bikin gaduh.,30 menit yang lalu,@sunarnojeporo4840,Netral
YouTube,Hancurkan kepalsuan dukung kebenaran.,30 menit yang lalu,@putusiriasumbawa8655,Netral
YouTube,Nanti w KLO kuliah ambil jurusan Kopling Mesin sama siang ambil komputer malam di hukum 😂😂,30 menit yang lalu,@dmaulana2262,Netral
YouTube,"Orang yg percaya sama si roy, pastilah org bodoh...😂😂😂",30 menit yang lalu,@widarta,Netral
YouTube,"Siroy panci, urat malunya udh putus,,",30 menit yang lalu,@Thomsonmorang96,Netral
YouTube,Ijasah bagiku GK pnting.yg pnting krjanya dn km rakyat kecil bnyk di bntu PK jokowi.apa kalian yg ngomong prnh bntu kita GK bkln kalian inget rkyt miskin,30 menit yang lalu,@MKasturi-c8v,Netral
YouTube,Seret dan adili Jokowi dan para penjilatnya.,30 menit yang lalu,@Fatkur-f2f,Netral
YouTube,Setuju banget,5 menit yang lalu,@Elviyana-w6t,Netral
YouTube,"Lu Ga usah Mengancam Netizen lu bego. Jokowi Itu penipu, tukang bohong, tukang ngeles, tukang bacot. Raja Utang. Juara OCCRP. Wajib jokowi di hukum seberat2nya  tanpa syarat! Bego'?!!!😂",2 menit yang lalu (diedit),@SyukriRamli-b7i,Netral
YouTube,Setuju,1 menit yang lalu,@cinghan6222,Netral
YouTube,yo gag seruuuu,30 menit yang lalu,@prasetyorm,Netral
YouTube,"ya pasti di tuduh palsulah, selama 2 tahun tidak mau di perlihatkan ke publik, apalagi rakyat juga berhak tau karena bersangkutan punya jabatan publik, bikin gaduh saja",30 menit yang lalu,@kianjayaelectric9608,Netral
YouTube,"Malu prihatin sedih muak geram kami pr rakyat PD pertunjukkan dagelan2 KONYOL PARA PEMIMPIN DAN EKS PARA PRMMPIN AT PENEGAK HUKUM NEGARA INI YG DIGAJI RAKYAT,  TIDAK LUGAS DLM MENEGAKAN KEADILAN DAN KEJUJURAN...LUPA PD TUGAS PENGABDIAN HARUS MENGURUS DAN MENYEJAHTERAKAN RAKYAT BANGSA NKRI INI...PADA SADARLAH. PAK PRESIDEN PRABOWO BERTINDAKLAH TEGAS BIJAK DAN ADIL MEMPERBAIKI KEHIDUPAN BANGSA NEGARA NKRI YG SDG CARUT MARUT INI, KAMI RAKYAT MENUNTUT DAN MEMOHON ! TOLONG!",30 menit yang lalu,@AgusTresna-e6m,Netral
YouTube,"Andaikata di unjukin dari awal tuh ijazah ga mungkin jadi heboh , tibang di unjukin aja susah bgtt",30 menit yang lalu (diedit),@Nuraini77-m5d,Netral
YouTube,"Mau itu ibu ibu bla bla bla.. gak ada alasan , berani berbuat , berani tanggung jawab .

Apa pun itu . Yg salah harus di hukum .",31 menit yang lalu,@seibya8662,Netral
YouTube,"pembenci akan selalu menjadi pembenci, sarang makar itu ya kubu yang selalu kalah",31 menit yang lalu,@pesugihanunik,Netral
YouTube,"Roy Suryo masih sakit hati dengan pak Jokowi😂. 
Sama halnya dengan Anies waktu di berhentikan jadi menteri di era Jokowi. 
Coba sekarang lihat😂mereka berkumpul untuk menjatuhkan pak Jokowi😂",31 menit yang lalu,@daengtula5041,Netral
YouTube,Ketawa si roy udah nggk kencang lagi... Hanya bisa senyum... Wkwkwkwkw,31 menit yang lalu,@pijatpanggilan9969,Netral
YouTube,Dasar mulut riy Suryo rombeng,31 menit yang lalu,@akunsayaOppo-e9e,Netral
YouTube,Kalau cinta rakyat kenapa tinggal menunjukkan ijazah saja kok bikin resah rakyat,31 menit yang lalu,@HartoyoToyo-l7t,Netral
YouTube,Kapok..roy suryo..,31 menit yang lalu,@hasbirose2328,Netral
YouTube,"Aneh kali kau tu!! Kau anggap yang semua KPU indonesia ini bodoh,gila uang
Roy CS kurang kerjaan..",31 menit yang lalu,@Bgmbaren_youtube,Netral
YouTube,Gak usah Bawak Bawak masyarakat......saya bukan masyarakat yg suka gaduh kayak Klian,31 menit yang lalu,@KatonBatam,Netral
YouTube,Urusan yang sangat tidak penting yang terlalu didramatisir oleh orang yg ga penting juga. Negara lagi berantakan masih aja berkutat dengan hal kayak gini,31 menit yang lalu,@agungdigdoyo2435,Netral
YouTube,"Sekarang mungkin mulai timbul rasa nyesel dihati orang2 ngeyel ini....si roy gk pernah belajar dr masa lalu..dr mukanya ,cengengesan.",31 menit yang lalu,@budimuliyono3569,Netral
YouTube,"Karena tujuan roy panci itu bukan tentang asli atau palsu, 
Tujuannya bikin gaduh aja",31 menit yang lalu,@abiejaya7363,Netral
YouTube,Wkwkkwk ketar ketir roy suryo. Mending hafalin dulu lirik lagu indonesia raya ..,31 menit yang lalu,@sonifalsoi94,Netral
YouTube,"Lah tuh Roy suryo pengeyel, klo ijasah  palsu jadi UGM yg disangka pemalsuan klo bgtu. 
Klo tidak terbukti Roy dkk penjarakan saja.",31 menit yang lalu,@edynuryanto3619,Netral
YouTube,"Itu di tunjukkan cm ke polisi,lucu banget",31 menit yang lalu,@SriMulyati-co6px,Netral
YouTube,RS si maling panci ini tinggal tunggu vonis aja 😂😂😂,31 menit yang lalu,@mas_joke3217,Netral
YouTube,"anda sangat bodoh ya, jd selama dia bekerja dulu sebelum jadi walikota gmn ? emngnya semua gk perlu ijazah ? trus setelah dia jadi walikota,gubernur,dan  presiden msh mempertanyakan ijazah asli atau palsu ?",10 menit yang lalu,@Nubies,Netral
YouTube,"Masalahudah di bikin susah,Semoga Allah akan menyulitkan saat ajal menjemput dan bumi akan menolak jasadnya kelak",31 menit yang lalu,@harakusmana6490,Netral
YouTube,"Rakyat wes ngelu ngrungokno pejabat"" biyen piye kok kaet sak Iki di usut..",31 menit yang lalu,@samsudidiman1376,Netral
YouTube,Sbaiknya si roy panci ini diapakn krn fihak ugm yg kluarin ijazah aja sdh ngaku bhw ijazah asli tp si panci ttp kekeh palsu sbaikny tv dan medsos lainnya di stop aja britakn kasus ini krn hny bikin gaduh gk ada manfaatny,31 menit yang lalu,@romlibgr1501,Netral
YouTube,Ngapain ngurusi ijaza nya pak jokowi wong orang nya jugah udah gak jadi presiden apa yang di permasalah kan,31 menit yang lalu,@bospatfishing7078,Netral
YouTube,Betapa kepo dan pentingnya urusan org lain. Urus yg penting2 bukan gak penting2 amat yg diviralkan.,31 menit yang lalu,@juliuslende4346,Netral
YouTube,"Buka semua kepalsuan vs keaslian mana yang terbukti dengan keterbuakaan ... ❤❤❤

RAKYAT SANGAT INGIN MENGETAHUI",31 menit yang lalu (diedit),@harsan3586,Netral
YouTube,Ketika Roy surya menirukan kata2 jokowi ( ini lho ijazah aslinya hehe ) terlihat jelas benci bgt kayanya dia😂😂😂,31 menit yang lalu,@dwipriyono1333,Netral
YouTube,Roy Suryo Otang nya sudah rusak,31 menit yang lalu,@cellcomsmg1752,Netral
YouTube,"Pak Jokowi melaporkan Roy Suryo dkk dalam kapasitas sebagai WARGA NEGARA  BIASA bukan SEBAGAI MANTAN PRESIDEN berdasarkan pernyataan kuasa hukumnya.. Mas Roy blunder lagi. Atau menggiring opini? Siapa benar, siapa salah biarlah Pengadilan yang membuktikan sebagai lembaga yang SAH.",31 menit yang lalu,@gaskiyangaskiya8747,Netral
YouTube,Tunjukkan ke yg menuduh dan masyarakat selesai,31 menit yang lalu,@Kabarndesa_usaha,Netral
YouTube,Siapapun melakukan perbuatan yang melawan hukum harus menghadapinya dan mempertanggungjawabkan sebagai pembelajaran juga kepada masyarakat....,31 menit yang lalu,@WayanmulusIskandarzulkarnain,Netral
YouTube,"Udah terlanjur basah ya,,gimana ,,(itu mantan persiden  lho ,kita harus tau itu)",31 menit yang lalu,@Juan-w2i7b,Netral
YouTube,"Ini kalau jaman rasululloh RS ini abu jahal. Ditunjukkan bukti yg nyata tetap ngeyel, karena bukan itu esensinya... namanya dengki... 1+1 tetap 10",32 menit yang lalu,@rahmadfajar8210,Netral
YouTube,"Memenjarakan ibu ibu..?? wow, bukannya mereka minta kesetaraan gender, apalagi kita tau omongan ibu-ibu itu pedas sekali tapi ketika kena hukum dia berlindung dibalik ibu-ibu, pantes yg demo dibalik nama agama itu mayoritas ibu-ibu contoh tarwiyah",32 menit yang lalu (diedit),@MoveF-cv6rz,Positif
YouTube,Kok penak men aku setuju penjarakan saja biar bacot nya diam,32 menit yang lalu,@AndriSetiawan-xb6ds,Netral
YouTube,Ijazah nunjukin kaya Aurat saja..,32 menit yang lalu,@HijriatulLaily,Netral
YouTube,Cinta uGM mulutmu smpe menggrusug dgn bnyk orang.,32 menit yang lalu,@BudiArjana-w6c,Netral
YouTube,Lebih parah orang2 yg nyuruh para lansia demo dirumah pak jokowi..😂😂😂,32 menit yang lalu,@kurniawanasri7705,Netral
YouTube,Kalau dasarnya sakit hati dan dendam... Apapun ga percaya.,32 menit yang lalu,@PurnamaHermawansyah-s6w,Netral
YouTube,Pk jokowi jangan gentar rakyat mendukung lanjutkan saja biar tau rasa.,32 menit yang lalu,@asanyoman6650,Netral
YouTube,"Yg jujur akan kelihatan...yg tidak jujur juga akan kelihatan...jujur itu indah,jujur itu membanggun jujur sebagian dari pada iman trimakasih",32 menit yang lalu,@Sukamto01-u3w,Netral
YouTube,disuruh ke persidangan malah ke polisi 🤦 hadeeh 😤 dasar jokodok jokodok bisa ditebak itu polisi pasti beri hormat siap pak siap pak 🤪 padahal suap pak suap pak 🤭 uang 11 ribu triliun tenang bakal kebagian aparat kepolisian 🤣🤣🤣 sudah bisa ditebak emang rakyat Indonesia bisa di kibulin dasar jokodok penghancur NKRI 👎😤,32 menit yang lalu,@alamsyahalam6802,Netral
YouTube,Masukin bui sipanci,32 menit yang lalu,@HastutiHas-j7t,Netral
YouTube,Ujung ujungnya nyalahi mntan presiden STLH tuntutan GK jelas...,32 menit yang lalu,@endintxendintx,Netral
YouTube,Saya dukung agar Roy Dan kawan2 di penjarakan,32 menit yang lalu,@jekynurista9380,Netral
YouTube,Lebih percaya Om Roy,32 menit yang lalu,@nurhayati4263,Netral
YouTube,Enaknya ngomong lidah nggak bertulang.,32 menit yang lalu,@putuarmada9465,Netral
YouTube,Klu terbukti asli penjarakan aja roysuryo....emang orang nya sesalu mencari kesalahan orang...gabisa harus dipenjarakan,32 menit yang lalu,@SriLiani-uz5sc,Netral
YouTube,Para ternak nya jokodok Mulyono miris....sekali pembela kejahatan.,32 menit yang lalu,@altap3676,Netral
YouTube,"Menggiring opini baru si roy dengan membawa2x kata ibu""",32 menit yang lalu,@pijatpanggilan9969,Netral
YouTube,"Ijazah palsu jokowe hrs d adili,jgn sampai ntar d pakai buat nglamar pejabat negara lagi .mimpin negara dgn ijazah palsu",32 menit yang lalu,@djokopengelana513,Netral
YouTube,gausah bawa masyarakat.kami sebagai masyarakat sangat berterimakasih sama pak jokowi,32 menit yang lalu,@elainalolot1904,Netral
YouTube,"Isu"" seperti ini untuk mengalihkn perhatian pemerintah untuk menindak korupsi agar para tikus"" yg duduk dikursi pejabat bebas berkeliaran,si roy suryo ini gk ada kerjaan bikin ribut liht tunegara lain udah siap"" berperang sedangkn orang"" indonesia ributin ijazah",32 menit yang lalu,@zulexpres4068,Netral
YouTube,Roi suryo kaya raya uang banyak hasil em em.....,32 menit yang lalu,@rukiatirukiati5606,Netral
YouTube,Lo bener kan SDH lah apapun meskipun ijasah SDH di tunjukan ke polisi pegundal pegundal ini Ndak percaya...,32 menit yang lalu,@AndriSetiawan-xb6ds,Netral
YouTube,Yang lain udah didepan ini malah masih urusan priuk...hoalahhhh....,32 menit yang lalu,@bintangtimur101,Netral
YouTube,"Roy Suryo otaknya kotor, membolak balikkan isu.",32 menit yang lalu,@sriminingsihwahyuni853,Netral
YouTube,"Isu"" seperti ini untuk mengalihkn perhatian pemerintah untuk menindak korupsi agar para tikus"" yg duduk dikursi pejabat bebas berkeliaran,si roy suryo ini gk ada kerjaan bikin ribut liht tunegara lain udah siap"" berperang sedangkn orang"" indonesia ributin ijazah",33 menit yang lalu,@zulexpres4068,Netral
YouTube,"Andai ijazahnya diperlihatkan dari awal kan gak akan jelumet kayak gini!!!
Aneh aneh saja!!!",33 menit yang lalu,@Engkok-si3el,Netral
YouTube,Roy .. ..Roy. ... 🤦🤦🤦 .bikin gak nyenyak tdr saja,33 menit yang lalu,@BudiAsmara-h6m,Netral
YouTube,Gara2 di pecat sakit hatinya si panci sampe mendarah daging,33 menit yang lalu,@GarudaRaya-m6w,Netral
YouTube,Penjarakan siapa pun org nya.. Yg salah...,33 menit yang lalu,@DiditSamsudin,Netral
YouTube,Kompas bikin survei rakyat percaya jokowi lulusan ugm atau ijazah nembak,33 menit yang lalu,@kangsupar1063,Netral
YouTube,"Uji asli tidaknya Ijasah ko ke polisi,lanjut ke pemeriksaan lanjutan Dong",33 menit yang lalu,@HijriatulLaily,Netral
YouTube,bersihkan yang korupsi benahi negri ini opm gak selesai kok malah ijazah,33 menit yang lalu,@hendrix5235,Netral
YouTube,Orang PD ruwet banget.pdhl Jokowi bnyak jasanya jln tol jln pedesaan kita masarakat kecil JD gmpang ngirim barang.drpd kalian kaum penghujat ngomong doang jasamu apa bgi kita.,33 menit yang lalu,@MKasturi-c8v,Netral
YouTube,Kalau saya si simpel koh susah bener di negeri ini cari orang bener adanya orang muter muter rakyat cape tunjukan selese koh susah amat yang namanya sabar ngga ada batasnya koh ada orang bilang sabar ada batasnya apa ora salah coba simak kembali nuwun,33 menit yang lalu,@PakNasam,Netral
YouTube,"Klo sdh dilaporkan kepolisi skrg bingung sendiri , pkek mengatas namakan ibu"" ,,,,, salahnya sendiri ngapain ikut org dengki n sirik",33 menit yang lalu,@jokoslamet1605,Netral
YouTube,Ijazah itu hanya pengalihan isu biar tikus negara china bebas mencuri wilayah RI dan tambang emas dan lainnya puluhan ribu trilyun rupiah per tahun selama satu dekade terakhir,33 menit yang lalu,@azgrdesantos4822,Netral
YouTube,"gak penting bgt asuw,  emng gua ama elu dpt apa kalo trnyata ijazahnya palsu. Hobi bgt buang2 waktu anjing",33 menit yang lalu,@HarumWangi945,Netral
YouTube,Mang orang songgong gk percayaan,33 menit yang lalu,@LadiSaputro-e9e,Netral
YouTube,Orang² USIL........ga tahu malu,33 menit yang lalu,@rakypapudi1045,Netral
